no,업체ID,업체명,시도,시군구,도로명주소,지번주소,우편번호,위도,경도,좌표_상태,전화번호,전화번호_유형,연락가능,영업상태,인허가일자,보호복_수,수동분무기_수,동력분무기_수,초미립자살포기_수,진공청소기_수,방독면_수,개방자치단체코드,최종수정일시
857,PHMB520263450022042500001,스위트종합환경,대구광역시,북구,"대구광역시 북구 칠곡중앙대로99길 45-3, 1층 (관음동)",대구광역시 북구 관음동 1338-1,41444,35.941158,128.545413,정상,,없음,False,영업중,2026-03-26,20,3,0,1,1,5,3450000,2026-05-20 07:57:32
858,PHMB520123450022042500004,안심공간,대구광역시,북구,대구광역시 북구 팔거천동로4길 6 (구암동),대구광역시 북구 구암동 666번지 17호,41465,35.92649,128.551608,정상,,없음,False,영업중,2012-06-19,5,5,1,1,1,5,3450000,2020-12-04 09:26:06
859,PHMB520103450022042500003,에코그린텍,대구광역시,북구,대구광역시 북구 대불로5길 17-7 (산격동),대구광역시 북구 산격동 502-9,41520,35.901618,128.612774,정상,,없음,False,영업중,2010-03-03,5,5,1,1,1,5,3450000,2021-05-03 14:00:01
860,PHMB520213450022042500009,엔에스클린닥터,대구광역시,북구,"대구광역시 북구 한강로8길 13-9, 파크프라자 3층 302호 (금호동)",대구광역시 북구 금호동 801 파크프라자 302호,41598,35.895763,128.519316,정상,1566-9128,대표번호,True,영업중,2020-10-26,5,3,0,1,1,5,3450000,2025-02-04 14:44:21
861,PHMB520263450022042500002,엠제이방역,대구광역시,북구,대구광역시 북구 사수로 559 (팔달동),대구광역시 북구 팔달동 268-27,41490,35.895556,128.53772,정상,,없음,False,영업중,2026-06-02,5,3,0,1,1,5,3450000,2026-06-02 17:43:06
862,PHMB520223450022042500009,영남휴먼스 주식회사,대구광역시,북구,"대구광역시 북구 검단로 135, 검단팩토리밸리 101동 2층 201-7호 (검단동)",대구광역시 북구 검단동 838-4,41513,35.909536,128.621548,정상,053-766-1982,유선,True,영업중,2022-11-04,5,3,0,1,1,5,3450000,2022-11-07 14:17:59
863,PHMB520183450022042500001,온누리 환경공사,대구광역시,북구,"대구광역시 북구 학남로15길 50-16, 1층 (국우동)",대구광역시 북구 국우동 1093번지 16호 1층,41419,35.943653,128.572809,정상,,없음,False,영업중,2018-05-18,5,3,0,2,1,5,3450000,2018-05-18 17:31:03
864,PHMB520203450022042500006,위너방역,대구광역시,북구,"대구광역시 북구 성북로 70, 226호 (침산동, 침산화성파크드림)",대구광역시 북구 침산동 1761번지 침산화성파크드림,41560,35.891075,128.592581,정상,,없음,False,영업중,2020-03-10,5,3,0,1,1,5,3450000,2020-03-14 18:19:44
865,PHMB520123450022042500003,유성크린,대구광역시,북구,대구광역시 북구 구암로60길 11-6 (구암동),대구광역시 북구 구암동,41472,35.937004,128.568853,정상,,없음,False,영업중,2012-06-12,5,5,1,1,1,5,3450000,2018-03-22 18:19:11
866,PHMB520073450022042500001,유신환경,대구광역시,북구,대구광역시 북구 태암남로11길 32-20 (구암동),대구광역시 북구 구암동 689번지 12호,41465,35.927142,128.554349,정상,053-327-3327,유선,True,영업중,2007-11-02,5,5,1,1,1,5,3450000,2020-01-13 10:04:05
867,PHMB520253450022042500007,이화컴퍼니 주식회사,대구광역시,북구,"대구광역시 북구 구암로60길 45-3, 1층 (구암동)",대구광역시 북구 구암동 809-11,41472,35.938494,128.569337,정상,,없음,False,영업중,2025-12-23,5,3,0,1,3,5,3450000,2025-12-26 10:03:30
868,PHMB520213450022042500001,주식회사 에어솔루션,대구광역시,북구,"대구광역시 북구 칠곡중앙대로 459, 301호 (관음동)",대구광역시 북구 관음동 1386-14,41443,35.936781,128.548762,정상,1566-7605,대표번호,True,영업중,2021-01-12,5,3,0,1,1,5,3450000,2022-11-28 09:46:11
869,PHMB520243450022042500002,주식회사 이롬시스템,대구광역시,북구,"대구광역시 북구 침산로 267, 3층 302호 (침산동)",대구광역시 북구 침산동 646-7,41547,35.899634,128.588848,정상,,없음,False,영업중,2024-05-14,5,3,0,1,1,5,3450000,2024-05-14 16:32:54
870,PHMB520183450022042500003,주식회사 제이피에스,대구광역시,북구,"대구광역시 북구 검단로41길 38, 1층 (검단동)",대구광역시 북구 검단동 1088-1,41511,35.915277,128.625852,정상,,없음,False,영업중,2018-07-09,5,3,0,1,5,5,3450000,2024-08-02 08:14:01
871,PHMB520233450022042500006,주식회사 창공팩트,대구광역시,북구,"대구광역시 북구 동천로23길 18, 3층 (동천동)",대구광역시 북구 동천동 907-1,41423,35.942432,128.558916,정상,053-314-3330,유선,True,영업중,2023-09-06,5,3,0,1,1,5,3450000,2025-02-05 11:37:59
872,PHMB520223450022042500002,주식회사 태흥엠에스티,대구광역시,북구,"대구광역시 북구 유통단지로8길 108-9, 대화빌딩 2층 (산격동)",대구광역시 북구 산격동 1736,41516,35.906589,128.616459,정상,053-254-5855,유선,True,영업중,2016-08-04,5,15,0,1,1,10,3450000,2024-03-20 13:58:43
873,PHMB520223450022042500004,진흥케미칼,대구광역시,북구,"대구광역시 북구 한강로8길 21-3, 2층 202,203호 (금호동)",대구광역시 북구 금호동 814,41598,35.894921,128.519212,정상,053-555-6380,유선,True,영업중,2022-01-27,5,3,0,1,1,5,3450000,2022-02-07 11:34:19
874,PHMB520203450022042500009,채움에코그린,대구광역시,북구,"대구광역시 북구 칠곡중앙대로128길 9, 1층 (읍내동)",대구광역시 북구 읍내동 397-10,41401,35.952183,128.55502,정상,053-323-3215,유선,True,영업중,2020-04-03,5,3,0,1,1,5,3450000,2020-12-30 13:29:46
875,PHMB520233450022042500003,청소하는아저씨,대구광역시,북구,"대구광역시 북구 동암로7길 39, 2층 203호 (읍내동, 칠곡한서타운)",대구광역시 북구 읍내동 1234-7 칠곡한서타운,41401,35.949294,128.555784,정상,,없음,False,영업중,2023-01-04,5,3,0,1,1,5,3450000,2025-04-10 11:21:06
876,PHMB520203450022042500015,청정네이버 대구경북,대구광역시,북구,"대구광역시 북구 칠곡중앙대로52길 8, 3층 (태전동)",대구광역시 북구 태전동 608-25,41467,35.919315,128.548147,정상,,없음,False,영업중,2020-07-20,5,3,0,1,1,5,3450000,2025-07-02 14:04:08
877,PHMB520163450022042500001,청하바이오,대구광역시,북구,"대구광역시 북구 매천로18길 34, 청하환경 1층 (매천동, 농산물도매시장)",대구광역시 북구 매천동 527번지 3호 농수산물도매시장,41488,35.902578,128.543186,정상,053-311-3744,유선,True,영업중,2016-01-05,5,3,0,1,1,5,3450000,2016-01-06 18:43:22
878,PHMB520253450022042500003,케어클린,대구광역시,북구,"대구광역시 북구 침산남로44길 43, 1층 (침산동)",대구광역시 북구 침산동 100-25,41577,35.88453,128.59881,정상,,없음,False,영업중,2025-03-21,5,3,0,1,1,5,3450000,2025-03-28 10:54:28
879,PHMB520213450022042500003,크린산업개발,대구광역시,북구,대구광역시 북구 연암공원로 62 (산격동),대구광역시 북구 산격동 1164-15,41537,35.895841,128.599688,정상,,없음,False,영업중,2021-01-26,5,3,0,1,1,5,3450000,2021-01-28 19:04:11
880,PHMB520203450022042500008,클린네이처(CleanNature),대구광역시,북구,"대구광역시 북구 구암로41길 13-3, 재성하이빌 101호 (구암동)",대구광역시 북구 구암동 796번지 14호,41432,35.932839,128.563118,정상,,없음,False,영업중,2020-03-16,5,3,0,1,1,5,3450000,2020-03-18 20:51:44
881,PHMB520253450022042500005,클린스쿨 대구,대구광역시,북구,"대구광역시 북구 성북로5길 24, 1층 (침산동)",대구광역시 북구 침산동 498-4,41550,35.89277,128.587126,정상,,없음,False,영업중,2025-04-25,5,3,0,1,3,5,3450000,2025-04-25 13:02:45
882,PHMB520243450022042500003,태라소클린케어,대구광역시,북구,"대구광역시 북구 호국로51길 5-23, 2층 (서변동)",대구광역시 북구 서변동 1780-5,41475,35.923135,128.598711,정상,,없음,False,영업중,2024-07-02,5,3,0,1,1,5,3450000,2025-02-10 17:45:28
883,PHMB520203450022042500012,토탈크린방역,대구광역시,북구,"대구광역시 북구 칠성남로30길 20, 지하층 (칠성동2가)",대구광역시 북구 칠성동2가 302번지 239호,41581,35.876243,128.597281,정상,,없음,False,영업중,2020-04-21,5,3,0,1,1,5,3450000,2022-02-21 17:46:24
884,PHMB520193450022042500004,파파스케어(주),대구광역시,북구,대구광역시 북구 침산남로13길 36 (침산동),대구광역시 북구 침산동 1572번지,41551,35.890926,128.580341,정상,053-586-5278,유선,True,영업중,2019-09-18,5,3,0,1,1,5,3450000,2022-02-18 11:22:42
885,PHMB520223450022042500006,페스원,대구광역시,북구,"대구광역시 북구 칠곡중앙대로69길 7-1, 지하층 (태전동)",대구광역시 북구 태전동 983-2,41452,35.926591,128.546444,정상,053-255-9942,유선,True,영업중,2022-02-28,5,3,0,1,1,5,3450000,2022-03-02 16:20:27
886,PHMB520113450022042500003,푸르미종합관리,대구광역시,북구,대구광역시 북구 연암로 2 (산격동),대구광역시 북구 산격4동 1382번지 13호,41543,35.888284,128.602245,정상,053-525-4558,유선,True,영업중,2011-09-06,7,6,1,1,2,5,3450000,2020-04-19 15:07:02
887,PHMB520173450022042500001,품안에위생관리,대구광역시,북구,"대구광역시 북구 칠곡중앙대로91길 20, 2층 (관음동)",대구광역시 북구 관음동 1364번지 16호 2층,41444,35.936598,128.546707,정상,,없음,False,영업중,2017-09-05,5,3,0,1,1,5,3450000,2019-05-17 18:17:58
888,PHMB520253450022042500006,하이비엠씨(주),대구광역시,북구,"대구광역시 북구 검단로 135, 101동 2층 201-8호 (검단동)",대구광역시 북구 검단동 838-4,41513,35.909536,128.621548,정상,,없음,False,영업중,2025-07-24,5,3,0,1,2,5,3450000,2025-07-29 17:33:59
889,PHMB520173450022042500002,한국방제공사,대구광역시,북구,"대구광역시 북구 오봉로6길 19, 1층 (노원동1가)",대구광역시 북구 노원동1가 142번지 1층,41552,35.889626,128.579138,정상,053-625-8241,유선,True,영업중,2006-03-24,5,5,1,1,1,5,3450000,2024-02-19 20:12:31
890,PHMB520233450022042500004,한우리보호작업장,대구광역시,북구,대구광역시 북구 복현로34길 24 (복현동),대구광역시 북구 복현동 57-16,41522,35.903748,128.621117,정상,053-384-1408,유선,True,영업중,2023-05-17,50,22,0,15,3,20,3450000,2023-05-19 09:27:21
891,PHMB520203450022042500004,한일CL방역전문공사,대구광역시,북구,"대구광역시 북구 내곡로 38-2, 중앙프라자 4층 402호 (사수동)",대구광역시 북구 사수동 826번지,41599,35.898918,128.510352,정상,053-313-1312,유선,True,영업중,2020-02-25,10,3,0,1,2,5,3450000,2020-03-11 22:50:32
892,PHMB520213450022042500010,현대방역클린존,대구광역시,북구,"대구광역시 북구 연암로 112, 2층 (산격동)",대구광역시 북구 산격동 840-3,41540,35.894245,128.59482,정상,053-552-6112,유선,True,영업중,2021-12-14,5,3,0,1,1,5,3450000,2021-12-16 17:45:23
893,PHMB520123450022042500001,휴앤케어,대구광역시,북구,"대구광역시 북구 학남로 60, 104호 (학정동,주공7단지 상가)",대구광역시 북구 학정동 984번지 주공7단지 상가 104호,41417,35.94738,128.569274,정상,,없음,False,영업중,2013-12-30,5,5,1,1,1,5,3450000,2013-12-30 16:32:05
894,PHMB520183430019042500001,(주)비앤에스산업,대구광역시,서구,대구광역시 서구 국채보상로38길 60 (중리동),대구광역시 서구 중리동 111-14,41839,35.864425,128.553097,정상,053-255-1389,유선,True,영업중,2014-09-19,5,5,1,1,1,5,3430000,2026-03-23 11:44:55
895,PHMB520103430019042500001,(주)신우종합관리,대구광역시,서구,대구광역시 서구 와룡로72길 66 (중리동),대구광역시 서구 중리동 1099번지,41843,35.86478,128.544918,정상,053-524-8279,유선,True,영업중,2010-01-18,5,4,1,1,1,5,3430000,2020-02-10 20:56:17
896,PHMB520243430019042500001,(주)엠애드,대구광역시,서구,"대구광역시 서구 국채보상로 278, 3층 (평리동)",대구광역시 서구 평리동 1186-1,41825,35.871381,128.56146,정상,,없음,False,영업중,2024-01-11,5,3,0,2,1,5,3430000,2024-01-12 09:31:55
897,PHMB520103430019042500002,(주)잡앤잡,대구광역시,서구,"대구광역시 서구 북비산로 389-1, 3층 (비산동)",대구광역시 서구 비산동 4번지 5호 3층,41736,35.879008,128.575868,정상,053-657-8272,유선,True,영업중,2010-02-19,5,3,1,1,1,5,3430000,2018-12-21 11:40:12
898,PHMB520203430019042500010,(주)제이에스디엔씨,대구광역시,서구,"대구광역시 서구 서대구로 209, 1동 (평리동)",대구광역시 서구 평리동 617-7,41762,35.876732,128.554524,정상,053-314-7550,유선,True,영업중,2020-11-25,5,3,0,1,1,5,3430000,2020-11-26 11:17:38
899,PHMB520193430019042500005,(주)청정지대,대구광역시,서구,"대구광역시 서구 평리로35길 18-17, 8동 401호 (중리동)",대구광역시 서구 중리동 1136번지 164호 8동 401호,41843,35.861655,128.545151,정상,053-526-0366,유선,True,영업중,2002-10-18,5,5,1,2,1,5,3430000,2019-07-30 15:09:23
900,PHMB520063430019042500003,(주)태성종합관리,대구광역시,서구,대구광역시 서구  팔달로32길  8 (비산동),대구광역시 서구 비산동 1206번지 6호,41715,35.888315,128.56727,정상,053-556-8280,유선,True,영업중,2006-09-27,5,5,1,1,1,5,3430000,2018-12-21 11:01:48
901,PHMB520033430019042500002,(주)한보주택관리,대구광역시,서구,대구광역시 서구 서대구로 195 (평리동),대구광역시 서구 평리동 1491번지 3호,,35.875261,128.554453,정상,053-571-2900,유선,True,영업중,2003-12-24,5,5,1,1,2,5,3430000,2025-07-23 09:32:57
902,PHMB520193430019042500006,CNE환경,대구광역시,서구,대구광역시 서구 달서로25길 18-2 (비산동),대구광역시 서구 비산동 448번지 6호,41790,35.874102,128.569404,정상,053-557-8939,유선,True,영업중,2019-10-18,5,3,0,1,1,5,3430000,2023-01-09 14:42:00
903,PHMB520193430019042500007,ONE Q 솔루션,대구광역시,서구,"대구광역시 서구 국채보상로60길 51, 1층 (평리동)",대구광역시 서구 평리동 1112-1,41821,35.867326,128.564603,정상,,없음,False,영업중,2019-11-13,5,3,0,1,1,5,3430000,2020-11-11 09:28:20
904,PHMB520203430019042500003,그린라이프주식회사,대구광역시,서구,"대구광역시 서구 국채보상로 420-9, 1층 (비산동)",대구광역시 서구 비산동 171번지 51호 4층,41805,35.871103,128.576761,정상,,없음,False,영업중,2020-03-16,5,3,0,1,1,5,3430000,2020-09-10 11:41:13
905,PHMB520253430019042500002,그린산업,대구광역시,서구,"대구광역시 서구 달구벌대로 1917, 2층 202호 (내당동)",대구광역시 서구 내당동 1105-5,41812,35.862927,128.573959,정상,,없음,False,영업중,2024-05-28,5,3,0,1,1,5,3430000,2025-10-21 10:17:58
906,PHMB520223430019042500001,대구서구지역자활센터,대구광역시,서구,"대구광역시 서구 통학로46길 8, 1층 101호 (평리동)",대구광역시 서구 평리동 651-18,41747,35.880484,128.563769,정상,053-555-4848,유선,True,영업중,2022-01-19,5,3,0,2,1,5,3430000,2026-04-21 17:35:21
907,PHMB520233430019042500003,대영의료기,대구광역시,서구,"대구광역시 서구 국채보상로 34, 217호 (중리동)",,41755,35.868075,128.53475,정상,053-527-4082,유선,True,영업중,2023-06-05,5,3,0,1,1,5,3430000,2024-11-14 16:07:05
908,PHMB520203430019042500006,백조크린방역,대구광역시,서구,대구광역시 서구 달서로6길 10 (내당동),,41810,35.865001,128.572298,정상,,없음,False,영업중,2020-07-03,6,5,0,1,1,5,3430000,2020-07-06 11:48:15
909,PHMB520253430019042500001,블루존케어,대구광역시,서구,대구광역시 서구 가르뱅이로16길 9-1 (상리동),대구광역시 서구 상리동 40-5,41750,35.883869,128.528937,정상,,없음,False,영업중,2025-10-01,5,3,0,1,1,5,3430000,2025-10-01 17:16:57
910,PHMB520063430019042500002,삼성생활환경,대구광역시,서구,대구광역시 서구 통학로17길 16 (평리동),대구광역시 서구 평리동 1206번지 19호,,35.868072,128.561928,정상,053-359-2903,유선,True,영업중,2006-07-25,5,5,1,1,1,5,3430000,2018-12-21 11:38:34
911,PHMB520203430019042500009,세존(SEZON),대구광역시,서구,"대구광역시 서구 서대구로63안길 2, C동 2층 1호 (비산동)",대구광역시 서구 비산동 1660-1,41709,35.886674,128.556573,정상,,없음,False,영업중,2011-12-13,5,5,1,1,1,5,3430000,2025-09-17 17:19:56
912,PHMB520263430019042500001,세존(SEZON) 대구중부지사,대구광역시,서구,"대구광역시 서구 달서로16길 18, 1층 (비산동)",,41809,35.868942,128.572829,정상,,없음,False,영업중,2026-01-07,2,3,0,2,1,2,3430000,2026-01-07 16:17:31
913,PHMB520233430019042500001,세종이디아이,대구광역시,서구,"대구광역시 서구 평리로57길 15, 상가동 2호 (평리동, 동서1차아파트)",대구광역시 서구 평리동 1439-1 동서1차아파트,41840,35.864672,128.554224,정상,053-573-5888,유선,True,영업중,2023-01-27,5,4,0,1,1,5,3430000,2023-06-27 15:26:20
